icao,name,city,country,latitude,longitude,type
AYSY,Serra Airstrip,Serai,PG,-2.9739,141.9297,small_airport
AYSZ,Samanzing Airstrip,Samanzing,PG,-6.4513,147.0673,small_airport
AYTA,Tari Airport,Tari,PG,-5.845,142.947998,small_airport
AYTB,Tabubil Airport,Tabubil,PG,-5.280471,141.227576,small_airport
AYTC,Tapila Airstrip,Mutam,PG,-8.4188,142.9043,small_airport
AYTD,Teredau Airport,Tetehui,PG,-7.3205,144.6384,small_airport
AYTE,Telefomin Airport,Telefomin,PG,-5.12608,141.641922,small_airport
AYTF,Tetebedi Airport,Tetebedi,PG,-9.1586,148.0686,small_airport
AYTG,Tagula Airport,Sudest Island,PG,-11.3311111111,153.202916667,small_airport
AYTH,Tifalmin Airport,Tifalmin,PG,-5.117249,141.418076,small_airport
AYTI,Tapini Airport,Tapini,PG,-8.35666666667,146.989166667,small_airport
AYTK,Tokua Airport,Kokopo,PG,-4.34046,152.380005,medium_airport
AYTL,Talbakul Airstrip,Talbakul,PG,-6.3708,144.7167,small_airport
AYTM,Tamo Airstrip,Tamo,PG,-4.7246,144.1529,small_airport
AYTN,Tekin Airport,Tekin,PG,-5.243667,142.165194,small_airport
AYTO,Kamberatoro Airport,Kamberatoro Mission,PG,-3.600556,141.051667,small_airport
AYTP,Tep Tep Airport,Teptep,PG,-5.9553,146.5595,small_airport
AYTQ,Tapen Airstrip,Tapen,PG,-5.855907,146.638405,small_airport
AYTR,Tarabo Airport,Tarabo,PG,-6.46666666667,145.532222222,small_airport
AYTS,Tsewi Airport,Tsewi,PG,-7.0695,146.1272,small_airport
AYTT,Tarakbits Airport,Tarakbits,PG,-5.614,141.0421,small_airport
AYTU,Tufi Airport,Tufi,PG,-9.07595443726,149.319839478,small_airport
AYTV,Timbunke Airport,Timbunke,PG,-4.196633,143.519222,small_airport
AYTW,Tawa Airport,Tawa,PG,-7.4463,146.1067,small_airport
AYTX,Matak Airstrip,Matak,PG,-6.174544,146.392339,small_airport
AYTY,Terapo Airport,Terapo Mission,PG,-8.16972222222,146.194444444,small_airport
AYTZ,Tekadu Airport,Tekadu,PG,-7.6808,146.5503,small_airport
AYUA,Utai Airstrip,Utai,PG,-3.386,141.5868,small_airport
AYUC,Umba Airport,Umba,PG,-7.0214,145.966,small_airport
AYUE,Uroubi Airport,Uroubi,PG,-9.5162,148.5591,small_airport
AYUG,Brugam Airstrip,Wa'ahun,PG,-3.6381,142.8379,small_airport
AYUI,Buin Airport,Buin,PG,-6.72916666667,155.683333333,small_airport
AYUJ,Mukvi Airstrip,Mukvi,PG,-8.256643,141.765132,small_airport
AYUK,Mukili Airstrip,Mukili,PG,-3.685602,142.364531,small_airport
AYUL,Musula Airstrip,Musula,PG,-6.8385,142.8983,small_airport
AYUM,Aumo Airport,Aumo,PG,-5.731111111110001,148.445277778,small_airport
AYUN,Bunam Airstrip,Bunam,PG,-4.6564,144.2517,small_airport
AYUO,Omaura Airstrip,Omaura,PG,-6.3679,145.9902,small_airport
AYUP,Gulgubip Airport,Gulgubip,PG,-5.2808,141.5411,small_airport
AYUQ,Kumbwareta Airstrip,Kumbwareta,PG,-5.5078,144.1171,small_airport
AYUR,Upiara Airport,Upiara,PG,-8.5411,142.6503,small_airport
AYUS,Suame Airstrip,Suame,PG,-8.3684,142.5862,small_airport
AYUT,Bunguwat Airstrip,Bunguwat,PG,-6.005,146.7205,small_airport
AYUV,Tuvau Airstrip,Tuvau,PG,-6.6025,145.8372,small_airport
AYUX,Usarumpia Airstrip,Usarumpia,PG,-6.9858,145.8102,small_airport
AYUY,Kuyol Airport,,PG,-5.372361111110001,141.623888889,small_airport
AYUZ,Uvol Airport,Uvol,PG,-6.0178,150.9557,small_airport
AYVA,Vailala Airstrip,Hepa,PG,-7.7677,145.4857,small_airport
AYVB,Tobou Airstrip,Tobou,PG,-6.4026,147.4223,small_airport
AYVK,Wokien Airstrip,Abrau,PG,-3.772955,141.979065,small_airport
AYVL,Talasea Airport,Talasea,PG,-5.2726,150.0089,small_airport
AYVM,Torembi Airport,Torembi,PG,-4.0165,143.1329,small_airport
AYVN,Vanimo Airport,Vanimo,PG,-2.6926,141.3028,medium_airport
AYVO,Tonu Airport,Tonu,PG,-6.6552,155.4326,small_airport
AYVP,Woposali Airstrip,Woposali,PG,-6.6577,144.2974,small_airport
AYVW,Wuvulu Island Airport,Wuvulu Island,PG,-1.73611111111,142.836666667,small_airport
AYVY,Yembi Yembi Airstrip,Yembiyembi,PG,-4.469824,143.148521,small_airport
AYWB,Wabo Airport,Wabo,PG,-6.98944444444,145.075111111,small_airport
AYWC,Wantoat Airport,Wantoat,PG,-6.1325,146.467777778,small_airport
AYWD,Wapenamanda Airport,Wapenamanda,PG,-5.635293,143.892231,medium_airport
AYWE,Wangeto Airstrip,Wangeto,PG,-5.743216,146.148414,small_airport
AYWF,Wawoi Falls Airport,Wavoi Falls,PG,-6.9523,142.6557,small_airport
AYWG,Wanigela Airport,Wanigela,PG,-9.3375,149.155556,small_airport
AYWH,Wanuma Airport,Wanuma,PG,-4.8961,145.3213,small_airport
AYWJ,Wapolu Airport,Wapolu,PG,-9.3376,150.5093,small_airport
AYWK,Wewak International Airport,Wewak,PG,-3.58383011818,143.669006348,medium_airport
AYWL,Walagu Airstrip,,PG,-6.343247,142.825402,small_airport
AYWM,Wasengla Airstrip,,PG,-3.295507,141.072672,small_airport
AYWN,Nugwaia Airstrip,Nugwaia,PG,-3.8183,142.835,small_airport
AYWO,Wonenara Airport,Wonenara,PG,-6.796861111110001,145.891944444,small_airport
AYWQ,Wakunai Airport,Wakunai,PG,-5.8603,155.2223,small_airport
AYWS,Wasu Airport,Wasu,PG,-5.96170944919,147.19822526,small_airport
AYWT,Woitape Airport,Fatima Mission,PG,-8.545833,147.2525,small_airport
AYWU,Wau Airport,Wau,PG,-7.345556,146.718611,small_airport
AYWV,Warasai Airstrip,Warasai,PG,-4.012,142.51,small_airport
AYWX,Wario Airstrip,,PG,-4.408708,142.226985,small_airport
AYWY,Waro Airstrip,Iorogobayu,PG,-6.536847,143.197869,small_airport
AYXA,Wiawia Airstrip,Wiawia,PG,-7.163746,145.633686,small_airport
AYXB,Buluwo Airstrip,Buluwo,PG,-3.6753,142.0151,small_airport
AYXE,Yeva Airport,Yeva,PG,-7.548,146.188,small_airport
AYXG,Sugu Airstrip,Sugu,PG,-6.3907,143.5565,small_airport
AYXI,Sim Airport,Sim,PG,-7.75,146.9273,small_airport
AYXO,Tol Airport,Tol,PG,-4.98083019257,152.009994507,small_airport
AYXP,Wipim Airport,Wipim,PG,-8.78822,142.882004,small_airport
AYXS,Sisamin Airstrip,Sisamin,PG,-5.1363,142.284,small_airport
AYXW,Weam Airport,Weam,PG,-8.6184,141.1381,small_airport
AYXY,Yebil Airstrip,Yebil,PG,-3.4625,141.9559,small_airport
AYYA,Yabru Airstrip,,PG,-3.967337,141.191726,small_airport
AYYC,Yagiap Airstrip,,PG,-4.017672,143.217395,small_airport
AYYD,Yatoam Airstrip,Yatoam,PG,-5.0949,142.3846,small_airport
AYYE,Yalumet Airport,Yalumet,PG,-6.09,147.0117,small_airport
AYYG,Yemin Airstrip,Yemin,PG,-3.967,142.2912,small_airport
AYYI,Yili Airstrip,Yili,PG,-3.5322,142.1645,small_airport
AYYJ,Yanungen Airstrip,Yanungen,PG,-3.4574,142.54,small_airport
AYYK,Yenkis(Yankisa) Airport,,PG,-5.10972222222,143.917666667,small_airport
AYYL,Tinboli Airport,Tinboli,PG,-4.0949,143.3838,small_airport
AYYM,Munbil Airport,,PG,-4.855941,141.220165,small_airport
AYYN,Yimnalem Airstrip,Yimnalem,PG,-5.1441,144.5956,small_airport
AYYO,Oram Airport,,PG,-9.632916666669997,148.048055556,small_airport
AYYP,Yapsiei Airport,,PG,-4.6280555555600005,141.094166667,small_airport
AYYQ,Yagrombok Airstrip,Yagrombok,PG,-3.585,142.6285,small_airport
AYYR,Yasuru Airport,Yasuru,PG,-6.6015,146.1813,small_airport
AYYT,Mount Tauwa Airstrip,Mount Tauwa,PG,-6.7293,144.303,small_airport
AYYU,Mui Airstrip,Mui,PG,-4.7912,144.3113,small_airport
AYYV,Yawa Airstrip,Yawa,PG,-4.1003,142.1351,small_airport
AYYW,Yawan Airstrip,Yawan,PG,-6.1339,146.8438,small_airport
AYYZ,Yambaitok,Yambaitok,PG,-4.995345,143.96143,small_airport
AYZA,Zenag Airport,Zenag,PG,-6.9522222222200005,146.61625,small_airport
AYZB,Sibilanga Airstrip,Sibilanga Mission,PG,-3.4458,142.501,small_airport
AYZI,Silur Airport,Silur Mission,PG,-4.5298888888899995,153.054444444,small_airport
AYZM,Wasum Airport,Wasum,PG,-6.0491,149.337,small_airport
AYZN,Sissano Airport,Sissano,PG,-2.99944444444,142.0445,small_airport
AYZQ,Sopise Airstrip,Sopise,PG,-6.7887,144.1593,small_airport
AYZS,Ossima Airport,Ossima,PG,-2.91555555556,141.297305556,small_airport
AYZU,Oum Airstrip,Oum,PG,-4.2684,142.1273,small_airport
AYZW,Siawi Airstrip,Siawi,PG,-4.061,141.4197,small_airport
AYZY,Yilui Airstrip,Yilui,PG,-3.9292,142.2045,small_airport
AYZZ,Zuebak Airstrip,Zuebak,PG,-6.3088,146.5568,small_airport
BGAA,Aasiaat Airport,Aasiaat,GL,68.721802,-52.784698,medium_airport
BGBW,Narsarsuaq Airport,Narsarsuaq,GL,61.1605,-45.425999,medium_airport
BGCO,Neerlerit Inaat Airport,Neerlerit Inaat,GL,70.743103,-22.650499,small_airport
BGDH,Danmarkshavn Landing Strip,Danmarkshavn,GL,76.76667,-18.666668,small_airport
BGGH,Nuuk Airport,Nuuk,GL,64.191066,-51.67914,medium_airport
BGJN,Ilulissat Airport,Ilulissat,GL,69.243202,-51.057098,medium_airport
BGKK,Kulusuk Airport,Kulusuk,GL,65.573601,-37.1236,medium_airport
BGMI,Station Nord Landing Strip,Station Nord,GL,81.601292,-16.679306,small_airport
BGMQ,Maniitsoq Airport,Maniitsoq,GL,65.412498,-52.9394,small_airport
BGMV,Mestersvig Airport,Mestersvig,GL,72.2369,-23.9319,small_airport
BGPT,Paamiut Airport,Paamiut,GL,62.014736,-49.670937,small_airport
BGQQ,Qaanaaq Airport,Qaanaaq,GL,77.488602,-69.388702,small_airport
BGSF,Kangerlussuaq Airport,Kangerlussuaq,GL,67.010446,-50.715294,medium_airport
BGSS,Sisimiut Airport,Sisimiut,GL,66.951302,-53.729301,medium_airport
BGTL,Pituffik Space Base,Pituffik,GL,76.531197,-68.703201,medium_airport
BGUK,Upernavik Airport,Upernavik,GL,72.790199,-56.1306,small_airport
BGUQ,Qaarsut Airport,Uummannaq,GL,70.7342,-52.696201,small_airport
BIAE,Arngerðareyri Airport,Arngerðareyri,IS,65.90470123291016,-22.363300323486328,small_airport
BIAL,Álftaver Airport,Álftaver,IS,63.53979,-18.44374,small_airport
BIAR,Akureyri Airport,Akureyri,IS,65.656573,-18.072018,medium_airport
BIBA,Bakki Airport,Bakki,IS,63.556099,-20.137501,small_airport
BIBD,Bildudalur Airport,Bildudalur,IS,65.641296,-23.5462,small_airport
BIBF,Borgarfjörður eystri Airport,Borgarfjörður eystri,IS,65.516769,-13.81578,small_airport
BIBI,Baeir Airport,Baeir,IS,66.097838,-22.569713,small_airport
BIBK,Bakkafjörður Airport,Bakkafjörður,IS,66.02189636230469,-14.824399948120117,small_airport
BIBL,Blönduós Airport,Blönduós,IS,65.644997,-20.2875,small_airport
BIBR,Búðardalur Airport,Búðardalur,IS,65.07530212402344,-21.80030059814453,small_airport
BIBV,Breiðdalsvík Airport,Breiðdalsvík,IS,64.790037,-14.043927,small_airport
BIDA,Dagverðará Airport,Dagverðará,IS,64.744617,-23.726521,small_airport
BIDV,Djúpivogur Airport,Djúpivogur,IS,64.642372,-14.277297,small_airport
BIEG,Egilsstaðir Airport,Egilsstaðir,IS,65.2833023071289,-14.401399612426758,medium_airport
BIFF,Fáskrúðsfjörður Airport,Fáskrúðsfjörður,IS,64.931456,-14.047957,small_airport
BIFL,Flúðir Airport,Flúðir,IS,64.1427993774414,-20.326099395751953,small_airport
BIFM,Fagurhólsmýri Airport,Fagurhólsmýri,IS,63.874699,-16.6411,small_airport
BIFZ,Forsæti Airport,Forsæti,IS,63.84816,-20.716267,small_airport
BIGF,Grundarfjörður Airport,Grundarfjörður,IS,64.991402,-23.224701,small_airport
BIGH,Gunnarsholt Airport,Gunnarsholt,IS,63.85329818725586,-20.262800216674805,small_airport
BIGJ,Gjögur Airport,Gjögur,IS,65.9953,-21.3269,small_airport
BIGR,Grímsey Airport,Grímsey,IS,66.5458,-18.0173,small_airport
BIGS,Grímsstaðir Airport,Grímsstaðir,IS,65.63249969482422,-16.148300170898438,small_airport
BIHE,Herðubreiðarlindir Airport,Herðubreiðarlindir,IS,65.188599,-16.1947,small_airport
BIHI,Hveravellir Airport,Hveravellir,IS,64.88610076904297,-19.49250030517578,small_airport
BIHK,Hólmavík Airport,Hólmavík,IS,65.704697,-21.6964,small_airport
BIHL,Hella Airport,Hella,IS,63.83580017089844,-20.377500534057617,small_airport
BIHN,Hornafjörður Airport,Höfn,IS,64.295601,-15.2272,medium_airport
BIHR,Hvolsvöllur Airport,Hvolsvöllur,IS,63.752743,-20.250893,small_airport
BIHS,Hrafnseyri Airport,Hrafnseyri,IS,65.75716,-23.461404,small_airport
BIHT,Holt Airport,Flateyri,IS,66.0141804294,-23.4416913986,small_airport
BIHU,Húsavík Airport,Húsavík,IS,65.952301,-17.426001,medium_airport
BIHV,Krókstaðarmelar Airport,Hvammstangi,IS,65.270241,-20.848696,small_airport
BIHY,Hrísey Airport,Hrísey,IS,65.989204,-18.394117,small_airport
BIHZ,Húsafell Airport,Húsafell,IS,64.69969940185547,-20.88360023498535,small_airport
BIID,Ingjaldssanður Airport,Onundarfjörður,IS,66.05000305175781,-23.69610023498535,small_airport
BIIS,Ísafjörður Airport,Ísafjörður,IS,66.058098,-23.1353,medium_airport
BIKA,Kaldármelar Airport,Kaldármelar,IS,64.77890014648438,-22.256900787353516,small_airport
BIKE,Kerlingafjöll Airport,Kerlingafjöll,IS,64.70500183105469,-19.410600662231445,small_airport
BIKF,Keflavik International Airport,Reykjavík,IS,63.985001,-22.6056,large_airport
BIKJ,Kroksfjard-Arnes Airport,Kroksfjard-arnes,IS,65.46700286865234,-21.950000762939453,small_airport
BIKL,Kirkjubæjarklaustur Airport,Kirkjubæjarklaustur,IS,63.792685,-18.004684,small_airport
BIKP,Kópasker Airport,Kópasker,IS,66.310799,-16.4667,small_airport
BIKR,Sauðárkrókur Airport,Sauðárkrókur,IS,65.73169708249999,-19.572799682599996,small_airport
BIMK,Múlakot Airport,Múlakot,IS,63.71419906616211,-19.879199981689453,small_airport
BIMM,Melgerðismelar Airport,Melgerðismelar,IS,65.4832992553711,-18.16670036315918,small_airport
BIMS,Tungubakkar Airport,Tungubakkar,IS,64.18109893798828,-21.707799911499023,small_airport
BIND,Nýjidalur Airport,Nýjidalur,IS,64.72059631347656,-18.066699981689453,small_airport
BINF,Norðfjörður Airport,Norðfjörður,IS,65.131897,-13.7464,small_airport
BIOF,Ólafsfjörður Airport,Ólafsfjörður,IS,66.083298,-18.6667,small_airport
BIPA,Patreksfjörður Airport,Patreksfjörður,IS,65.555801,-23.965,small_airport
BIRE,Reykhólar Airport,Reykhólar,IS,65.45262908935547,-22.20611572265625,small_airport
BIRF,Rif Airport,Rif,IS,64.9114,-23.823099,small_airport
BIRG,Raufarhöfn Airport,Raufarhöfn,IS,66.406403,-15.9183,small_airport
BIRK,Reykjavík Domestic Airport,Reykjavík,IS,64.128732,-21.93759,medium_airport
BIRL,Reykjahlíð Airport,Myvatn,IS,65.6558,-16.9181,small_airport
BIRS,Reykjanes Airport,Reykjanes,IS,65.91419982910156,-22.42140007019043,small_airport
BISA,Sandá Airport,Sandá,IS,65.1343994140625,-19.66309928894043,small_airport
BISF,Selfoss Airport,Selfoss,IS,63.929199,-21.0378,small_airport
BISG,Steinasandur Airport,Kalfatellsstadhur,IS,64.16547,-15.91334,small_airport
BISH,Stora-Holt Airport,Stora-Holt,IS,65.4000015258789,-21.933000564575195,small_airport
BISI,Siglufjörður Airport,Siglufjörður,IS,66.137847,-18.908157,medium_airport
BISK,Skógasandur Airport,Skógar,IS,63.5172,-19.489201,small_airport
BISN,Svínafell Airport,Svínafell,IS,64.384723,-15.371935,small_airport
BISP,Sprengisandur Airport,Sprengisandur,IS,64.6541976928711,-18.49690055847168,small_airport
BISR,Stórikroppur Airport,Stórikroppur,IS,64.6343994140625,-21.487499237060547,small_airport
BISS,Sandskeið Airport,Sandskeið,IS,64.06079864501953,-21.57469940185547,small_airport
BIST,Stykkishólmur Airport,Stykkishólmur,IS,65.058851,-22.764616,small_airport
BISV,Skálavatn Airport,Skálavatn,IS,64.11579895019531,-18.783300399780273,small_airport
BITE,Þingeyri Airport,Þingeyri,IS,65.8703,-23.559999,small_airport
BITM,Þórsmörk Airport,Þórsmörk,IS,63.689998626708984,-19.563100814819336,small_airport
BITN,Þórshöfn Airport,Þórshöfn,IS,66.218498,-15.3356,small_airport
BITO,Thorisos Airport,Thorisos,IS,64.354373,-18.836514,small_airport
BIVA,Vatnsnes Airport,Vatnsnes,IS,64.03309631347656,-20.651100158691406,small_airport
BIVH,Varmahlid Airport,Varmahlid,IS,65.55694580078125,-19.428056716918945,small_airport
BIVI,Vík Airport,Vík,IS,63.42169952392578,-18.8882999420166,small_airport
BIVM,Vestmannaeyjar Airport,Vestmannaeyjar,IS,63.42430114746094,-20.278900146484375,medium_airport
BIVO,Vopnafjörður Airport,Vopnafjörður,IS,65.720596,-14.8506,small_airport
BKPR,Priština Adem Jashari International Airport,Prishtina,XK,42.5728,21.035801,medium_airport
BUTL,Smith Field,Ward,US,34.9697,-91.831173,small_airport
CBBC,Bella Bella (Campbell Island) Airport,Bella Bella,CA,52.185001,-128.156994,medium_airport
CRHA,Streatham Reef Hueston Airfield,Streatham,CA,53.822569,-126.172957,small_airport
CRML,Stoney Point (Le Cunff) Airport,Stoney Point,CA,42.29560089111328,-82.53500366210938,small_airport
CWJC,Ennadai Lake Airport,Ennadai,CA,61.1333333333,-100.9,small_airport
CWOB,Brevoort Island Airstrip,Brevoort Island,CA,63.325446,-64.154428,small_airport
CYAB,Arctic Bay Airport,Arctic Bay,CA,73.006101,-85.04616,small_airport
CYAC,Cat Lake Airport,Cat Lake,CA,51.7272,-91.824402,small_airport
CYAD,La Grande-3 Airport,La Grande-3,CA,53.5717010498,-76.19640350339999,small_airport
CYAG,Fort Frances Municipal Airport,Fort Frances,CA,48.655749,-93.44349,medium_airport
CYAH,La Grande-4 Airport,La Grande-4,CA,53.754699707,-73.6753005981,medium_airport
CYAL,Alert Bay Airport,Alert Bay,CA,50.582199,-126.916,small_airport
CYAM,Sault Ste Marie Airport,Sault Ste Marie,CA,46.483216,-84.508467,medium_airport
CYAQ,Kasabonika Airport,Kasabonika,CA,53.52470016479492,-88.6427993774414,medium_airport
CYAS,Kangirsuk Airport,Kangirsuk,CA,60.027199,-69.999199,small_airport
CYAT,Attawapiskat Airport,Attawapiskat,CA,52.927502,-82.4319,small_airport
CYAU,Liverpool South Shore Regional Airport,Greenfield,CA,44.230301,-64.856102,small_airport
CYAV,Winnipeg / St. Andrews Airport,Winnipeg/Saint Andrews,CA,50.0564,-97.032501,medium_airport
CYAX,Lac Du Bonnet Airport,Lac Du Bonnet,CA,50.294399,-96.010002,medium_airport
CYAY,St. Anthony Airport,St. Anthony,CA,51.391909,-56.08321,medium_airport
CYAZ,Tofino / Long Beach Airport,Tofino,CA,49.079833,-125.775583,medium_airport
CYBA,Banff Airport,Banff,CA,51.208222,-115.540624,small_airport
CYBB,Kugaaruk Airport,Kugaaruk,CA,68.535711,-89.805508,small_airport
CYBC,Baie-Comeau Airport,Baie-Comeau,CA,49.1325,-68.204399,medium_airport
CYBD,Bella Coola Airport,Bella Coola,CA,52.387501,-126.596001,medium_airport
CYBE,Uranium City Airport,Uranium City,CA,59.561401,-108.481003,small_airport
CYBF,Bonnyville Airport,Bonnyville,CA,54.304199,-110.744003,medium_airport
CYBG,CFB Bagotville / Saguenay-Bagotville Airport,La Baie,CA,48.331908,-70.992909,medium_airport
CYBK,Baker Lake Airport,Baker Lake,CA,64.29889678960001,-96.077796936,medium_airport
CYBL,Campbell River Airport,Campbell River,CA,49.950802,-125.271004,medium_airport
CYBP,Brooks Regional Airport,Brooks,CA,50.633598,-111.926003,small_airport
CYBQ,Tadoule Lake Airport,Tadoule Lake,CA,58.706308,-98.511057,small_airport
CYBR,Brandon Municipal Airport,Brandon,CA,49.91,-99.951897,medium_airport
CYBT,Brochet Airport,Brochet,CA,57.8894,-101.679001,small_airport
CYBU,Nipawin Airport,Nipawin,CA,53.33250045776367,-104.00800323486328,medium_airport
CYBV,Berens River Airport,Berens River,CA,52.358898,-97.018303,small_airport
CYBW,Calgary / Springbank Airport,Calgary,CA,51.1031,-114.374001,medium_airport
CYBX,Lourdes-de-Blanc-Sablon Airport,Blanc-Sablon,CA,51.4436,-57.185299,medium_airport
CYCA,Cartwright Airport,Cartwright,CA,53.682501,-57.042303,small_airport
CYCB,Cambridge Bay Airport,Cambridge Bay,CA,69.1081008911,-105.138000488,medium_airport
CYCC,Cornwall Regional Airport,Cornwall,CA,45.092637,-74.567724,medium_airport
CYCD,Nanaimo Airport,Nanaimo,CA,49.05497,-123.869863,medium_airport
CYCE,Centralia / James T. Field Memorial Aerodrome,Huron Park,CA,43.285599,-81.508301,medium_airport
CYCG,Castlegar/West Kootenay Regional Airport,Castlegar,CA,49.296398,-117.632004,medium_airport
CYCH,Miramichi Airport,Miramichi,CA,47.007801,-65.449203,medium_airport
CYCK,Chatham Kent Airport,Chatham-Kent,CA,42.3064002991,-82.0819015503,small_airport
CYCL,Charlo Airport,Charlo,CA,47.990799,-66.330299,medium_airport
CYCN,Cochrane Airport,Cochrane,CA,49.10559844970703,-81.01360321044922,medium_airport
CYCO,Kugluktuk Airport,Kugluktuk,CA,67.816408,-115.14307,small_airport
CYCP,Blue River Airport,Blue River,CA,52.11669921875,-119.28299713134766,medium_airport
CYCQ,Chetwynd Airport,Chetwynd,CA,55.687198638916016,-121.62699890136719,medium_airport
CYCR,Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,CA,54.609758,-97.762442,small_airport
CYCS,Chesterfield Inlet Airport,Chesterfield Inlet,CA,63.346901,-90.731102,small_airport
CYCT,Coronation Airport,Coronation,CA,52.0750007629,-111.444999695,small_airport
CYCW,Chilliwack Airport,Chilliwack,CA,49.153157,-121.939309,small_airport
CYCY,Clyde River Airport,Clyde River,CA,70.486099,-68.516701,small_airport
CYCZ,Fairmont Hot Springs Airport,Fairmont Hot Springs,CA,50.331052,-115.873739,small_airport
CYDA,Dawson City Airport,Dawson City,CA,64.04309844970703,-139.1280059814453,medium_airport
CYDB,Burwash Airport,Burwash Landing,CA,61.371101,-139.041,medium_airport
CYDC,Princeton Airport,Town of Princeton,CA,49.468102,-120.511002,small_airport
CYDF,Deer Lake Airport,Deer Lake,CA,49.2108,-57.391399,medium_airport
CYDL,Dease Lake Airport,Dease Lake,CA,58.422199,-130.031998,small_airport
CYDM,Ross River Airport,Ross River,CA,61.9706001282,-132.42300415,medium_airport
CYDN,Dauphin Barker Airport,Dauphin,CA,51.1008,-100.052002,medium_airport
CYDO,Dolbeau-Saint-Felicien Airport,Dolbeau-Saint-Felicien,CA,48.7785,-72.375,medium_airport
CYDP,Nain Airport,Nain,CA,56.550778,-61.682224,small_airport
CYDQ,Dawson Creek Airport,Dawson Creek,CA,55.741245,-120.183263,medium_airport
CYEA,Empress Airport,Empress,CA,50.93330001831055,-110.01300048828125,small_airport
CYEE,Huronia Airport,Midland,CA,44.6833000183,-79.9282989502,medium_airport
CYEG,Edmonton International Airport,Edmonton,CA,53.3097,-113.580002,large_airport
